FOLIO,CONCESIONARIO,K_GRUPO,GRUPO,ANIO,MES,FECHA,K_EMPRESA,EMPRESA,S_RESIDENCIAL_E,S_NO_RESIDENCIAL_E,S_AMBOS_E,S_NO_ESPECIFICADO_E,S_TOTAL_E
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2015,1,15JAN2015,C0087,CABLECOM,41505,,,,41505
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2015,2,15-feb-15,C0087,CABLECOM,41774,,,,41774
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2015,3,15-mar-15,C0087,CABLECOM,42208,,,,42208
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2015,4,15APR2015,C0087,CABLECOM,42251,,,,42251
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2015,5,15-may-15,C0087,CABLECOM,42413,,,,42413
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2015,6,15-jun-15,C0087,CABLECOM,42740,,,,42740
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2015,7,15-jul-15,C0087,CABLECOM,43046,,,,43046
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2015,8,15AUG2015,C0087,CABLECOM,43184,,,,43184
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2015,9,15-sep-15,C0087,CABLECOM,43094,,,,43094
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2015,10,15-oct-15,C0087,CABLECOM,43007,,,,43007
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2015,11,15-nov-15,C0087,CABLECOM,43407,,,,43407
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2015,12,15DEC2015,C0087,CABLECOM,44526,,,,44526
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2016,1,15JAN2016,C0087,CABLECOM,45299,573,,,45872
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2016,2,15-feb-16,C0087,CABLECOM,45668,579,,,46247
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2016,3,15-mar-16,C0087,CABLECOM,45962,582,,,46544
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2016,4,15APR2016,C0087,CABLECOM,46356,586,,,46942
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2016,5,15-may-16,C0087,CABLECOM,46441,582,,,47023
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2016,6,15-jun-16,C0087,CABLECOM,46604,590,,,47194
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2016,7,15-jul-16,C0087,CABLECOM,528115,4280,,,532395
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2016,8,15AUG2016,C0087,CABLECOM,528938,4229,,,533167
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2016,9,15-sep-16,C0087,CABLECOM,528580,3419,,,531999
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2016,10,15-oct-16,C0087,CABLECOM,526619,3465,,,530084
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2016,11,15-nov-16,C0087,CABLECOM,525739,3900,,,529639
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2016,12,15DEC2016,C0087,CABLECOM,526263,3848,,,530111
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2017,1,15JAN2017,C0087,CABLECOM,527294,3694,,,530988
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2017,2,15-feb-17,C0087,CABLECOM,525294,3562,,,528856
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2017,3,15-mar-17,C0087,CABLECOM,526207,3527,,,529734
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2017,4,15APR2017,C0087,CABLECOM,523633,3847,,,527480
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2017,5,15-may-17,C0087,CABLECOM,522096,3827,,,525923
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2017,6,15-jun-17,C0087,CABLECOM,521809,4261,,,526070
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2017,7,15-jul-17,C0087,CABLECOM,523441,4237,,,527678
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2017,8,15AUG2017,C0087,CABLECOM,524872,4263,,,529135
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2017,9,15-sep-17,C0087,CABLECOM,524893,4404,,,529297
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2017,10,15-oct-17,C0087,CABLECOM,521424,4904,,,526328
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2017,11,15-nov-17,C0087,CABLECOM,523171,4271,,,527442
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2017,12,15DEC2017,C0087,CABLECOM,522034,5070,,,527104
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2018,1,15JAN2018,C0087,CABLECOM,525614,4546,,,530160
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2018,2,15-feb-18,C0087,CABLECOM,524226,4651,,,528877
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2018,3,15-mar-18,C0087,CABLECOM,524524,5706,,,530230
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2018,4,15APR2018,C0087,CABLECOM,524023,5455,,,529478
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2018,5,15-may-18,C0087,CABLECOM,521063,6978,,,528041
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2018,6,15-jun-18,C0087,CABLECOM,523445,6765,,,530210
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2018,7,15-jul-18,C0087,CABLECOM,521955,5805,,,527760
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2018,8,15AUG2018,C0087,CABLECOM,517000,6698,,,523698
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2018,9,15-sep-18,C0087,CABLECOM,511337,8099,,,519436
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2018,10,15-oct-18,C0087,CABLECOM,504845,7252,,,512097
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2018,11,15-nov-18,C0087,CABLECOM,501674,6842,,,508516
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2018,12,15DEC2018,C0087,CABLECOM,501202,6684,,,507886
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2019,1,15JAN2019,C0087,CABLECOM,502024,7207,,,509231
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2019,2,15-feb-19,C0087,CABLECOM,501571,7073,,,508644
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2019,3,15-mar-19,C0087,CABLECOM,502608,6422,,,509030
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2019,4,15APR2019,C0087,CABLECOM,501947,7047,,,508994
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2019,5,15-may-19,C0087,CABLECOM,503368,6483,,,509851
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2019,6,15-jun-19,C0087,CABLECOM,504656,6957,,,511613
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2019,7,15-jul-19,C0087,CABLECOM,502163,6832,,,508995
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2019,8,15AUG2019,C0087,CABLECOM,626721,8322,,,635043
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2019,9,15-sep-19,C0087,CABLECOM,622728,8638,,,631366
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2019,10,15-oct-19,C0087,CABLECOM,619797,1956,,,621753
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2019,11,15-nov-19,C0087,CABLECOM,617444,1873,,,619317
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2019,12,15DEC2019,C0087,CABLECOM,615311,1893,,,617204
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2020,1,15JAN2020,C0784,IZZI,614159,1905,,,616064
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2020,2,15-feb-20,C0784,IZZI,610308,1935,,,612243
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2020,3,15-mar-20,C0784,IZZI,607122,1929,,,609051
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2020,4,15APR2020,C0784,IZZI,608432,1847,,,610279
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2020,5,15-may-20,C0784,IZZI,610471,1775,,,612246
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2020,6,15-jun-20,C0784,IZZI,612774,1811,,,614585
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2020,7,15-jul-20,C0784,IZZI,614779,1841,,,616620
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2020,8,15AUG2020,C0784,IZZI,617171,1881,,,619052
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2020,9,15-sep-20,C0784,IZZI,617328,1916,,,619244
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2020,10,15-oct-20,C0784,IZZI,616603,3658,,,620261
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2020,11,15-nov-20,C0784,IZZI,613242,3534,,,616776
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2020,12,15DEC2020,C0784,IZZI,612094,3427,,,615521
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2021,1,15JAN2021,C0784,IZZI,649643,9447,,,659090
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2021,2,15-feb-21,C0784,IZZI,650340,9568,,,659908
100669,"TV CABLE DE ORIENTE, S.A. DE C.V.",G004,GRUPO TELEVISA,2021,3,15-mar-21,C0784,IZZI,653506,9720,,,663226
100685,"TELEVICABLE DEL CENTRO, S.A. DE C.V.",C087,CABLECOM,2013,1,15JAN2013,C0087,CABLECOM,136459,,,,136459
100685,"TELEVICABLE DEL CENTRO, S.A. DE C.V.",C087,CABLECOM,2013,2,15-feb-13,C0087,CABLECOM,136459,,,,136459
100685,"TELEVICABLE DEL CENTRO, S.A. DE C.V.",C087,CABLECOM,2013,3,15-mar-13,C0087,CABLECOM,123735,,,,123735
100685,"TELEVICABLE DEL CENTRO, S.A. DE C.V.",C087,CABLECOM,2013,4,15APR2013,C0087,CABLECOM,120215,,,,120215
100685,"TELEVICABLE DEL CENTRO, S.A. DE C.V.",C087,CABLECOM,2013,5,15-may-13,C0087,CABLECOM,120646,,,,120646
100685,"TELEVICABLE DEL CENTRO, S.A. DE C.V.",C087,CABLECOM,2013,6,15-jun-13,C0087,CABLECOM,120299,,,,120299
100685,"TELEVICABLE DEL CENTRO, S.A. DE C.V.",C087,CABLECOM,2013,7,15-jul-13,C0087,CABLECOM,119793,,,,119793
100685,"TELEVICABLE DEL CENTRO, S.A. DE C.V.",C087,CABLECOM,2013,8,15AUG2013,C0087,CABLECOM,120696,,,,120696
100685,"TELEVICABLE DEL CENTRO, S.A. DE C.V.",C087,CABLECOM,2013,9,15-sep-13,C0087,CABLECOM,120544,,,,120544
100685,"TELEVICABLE DEL CENTRO, S.A. DE C.V.",C087,CABLECOM,2013,10,15-oct-13,C0087,CABLECOM,120551,,,,120551
100685,"TELEVICABLE DEL CENTRO, S.A. DE C.V.",C087,CABLECOM,2013,11,15-nov-13,C0087,CABLECOM,125534,,,,125534
100685,"TELEVICABLE DEL CENTRO, S.A. DE C.V.",C087,CABLECOM,2013,12,15DEC2013,C0087,CABLECOM,123456,,,,123456
100685,"TELEVICABLE DEL CENTRO, S.A. DE C.V.",C087,CABLECOM,2014,1,15JAN2014,C0087,CABLECOM,123839,,,,123839
100685,"TELEVICABLE DEL CENTRO, S.A. DE C.V.",C087,CABLECOM,2014,2,15-feb-14,C0087,CABLECOM,123453,,,,123453
100685,"TELEVICABLE DEL CENTRO, S.A. DE C.V.",C087,CABLECOM,2014,3,15-mar-14,C0087,CABLECOM,123086,,,,123086
100685,"TELEVICABLE DEL CENTRO, S.A. DE C.V.",C087,CABLECOM,2014,4,15APR2014,C0087,CABLECOM,123045,,,,123045
100685,"TELEVICABLE DEL CENTRO, S.A. DE C.V.",C087,CABLECOM,2014,5,15-may-14,C0087,CABLECOM,122846,,,,122846
100685,"TELEVICABLE DEL CENTRO, S.A. DE C.V.",C087,CABLECOM,2014,6,15-jun-14,C0087,CABLECOM,122790,,,,122790
100685,"TELEVICABLE DEL CENTRO, S.A. DE C.V.",C087,CABLECOM,2014,7,15-jul-14,C0087,CABLECOM,122830,,,,122830
100685,"TELEVICABLE DEL CENTRO, S.A. DE C.V.",G004,GRUPO TELEVISA,2014,8,15AUG2014,C0087,CABLECOM,121798,,,,121798
100685,"TELEVICABLE DEL CENTRO, S.A. DE C.V.",G004,GRUPO TELEVISA,2014,9,15-sep-14,C0087,CABLECOM,120504,,,,120504
100685,"TELEVICABLE DEL CENTRO, S.A. DE C.V.",G004,GRUPO TELEVISA,2014,10,15-oct-14,C0087,CABLECOM,141094,,,,141094
100685,"TELEVICABLE DEL CENTRO, S.A. DE C.V.",G004,GRUPO TELEVISA,2014,11,15-nov-14,C0087,CABLECOM,141512,,,,141512
100685,"TELEVICABLE DEL CENTRO, S.A. DE C.V.",G004,GRUPO TELEVISA,2014,12,15DEC2014,C0087,CABLECOM,142491,,,,142491
100685,"TELEVICABLE DEL CENTRO, S.A. DE C.V.",G004,GRUPO TELEVISA,2015,1,15JAN2015,C0087,CABLECOM,144762,,,,144762
100685,"TELEVICABLE DEL CENTRO, S.A. DE C.V.",G004,GRUPO TELEVISA,2015,2,15-feb-15,C0087,CABLECOM,143882,,,,143882
100685,"TELEVICABLE DEL CENTRO, S.A. DE C.V.",G004,GRUPO TELEVISA,2015,3,15-mar-15,C0087,CABLECOM,144301,,,,144301
100685,"TELEVICABLE DEL CENTRO, S.A. DE C.V.",G004,GRUPO TELEVISA,2015,4,15APR2015,C0087,CABLECOM,144694,,,,144694
100685,"TELEVICABLE DEL CENTRO, S.A. DE C.V.",G004,GRUPO TELEVISA,2015,5,15-may-15,C0087,CABLECOM,144822,,,,144822
100685,"TELEVICABLE DEL CENTRO, S.A. DE C.V.",G004,GRUPO TELEVISA,2015,6,15-jun-15,C0087,CABLECOM,143829,,,,143829
100685,"TELEVICABLE DEL CENTRO, S.A. DE C.V.",G004,GRUPO TELEVISA,2015,7,15-jul-15,C0087,CABLECOM,143800,,,,143800
100685,"TELEVICABLE DEL CENTRO, S.A. DE C.V.",G004,GRUPO TELEVISA,2015,8,15AUG2015,C0087,CABLECOM,143238,,,,143238
100685,"TELEVICABLE DEL CENTRO, S.A. DE C.V.",G004,GRUPO TELEVISA,2015,9,15-sep-15,C0087,CABLECOM,141110,,,,141110
100685,"TELEVICABLE DEL CENTRO, S.A. DE C.V.",G004,GRUPO TELEVISA,2015,10,15-oct-15,C0087,CABLECOM,138178,,,,138178
100685,"TELEVICABLE DEL CENTRO, S.A. DE C.V.",G004,GRUPO TELEVISA,2015,11,15-nov-15,C0087,CABLECOM,136392,,,,136392
100685,"TELEVICABLE DEL CENTRO, S.A. DE C.V.",G004,GRUPO TELEVISA,2015,12,15DEC2015,C0087,CABLECOM,138446,,,,138446
100685,"TELEVICABLE DEL CENTRO, S.A. DE C.V.",G004,GRUPO TELEVISA,2016,1,15JAN2016,C0087,CABLECOM,140450,,,,140450
100685,"TELEVICABLE DEL CENTRO, S.A. DE C.V.",G004,GRUPO TELEVISA,2016,2,15-feb-16,C0087,CABLECOM,141428,,,,141428
100685,"TELEVICABLE DEL CENTRO, S.A. DE C.V.",G004,GRUPO TELEVISA,2016,3,15-mar-16,C0087,CABLECOM,141797,,,,141797
100685,"TELEVICABLE DEL CENTRO, S.A. DE C.V.",G004,GRUPO TELEVISA,2016,4,15APR2016,C0087,CABLECOM,141952,,,,141952
100685,"TELEVICABLE DEL CENTRO, S.A. DE C.V.",G004,GRUPO TELEVISA,2016,5,15-may-16,C0087,CABLECOM,142140,,,,142140
100685,"TELEVICABLE DEL CENTRO, S.A. DE C.V.",G004,GRUPO TELEVISA,2016,6,15-jun-16,C0087,CABLECOM,142554,,,,142554
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",G004,GRUPO TELEVISA,2013,1,15JAN2013,C0571,TELEVISION INTERNACIONAL,258403,149,,,258552
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",G004,GRUPO TELEVISA,2013,2,15-feb-13,C0571,TELEVISION INTERNACIONAL,258039,148,,,258187
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",G004,GRUPO TELEVISA,2013,3,15-mar-13,C0571,TELEVISION INTERNACIONAL,258576,148,,,258724
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",G004,GRUPO TELEVISA,2013,4,15APR2013,C0571,TELEVISION INTERNACIONAL,260940,147,,,261087
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",G004,GRUPO TELEVISA,2013,5,15-may-13,C0571,TELEVISION INTERNACIONAL,264190,146,,,264336
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",G004,GRUPO TELEVISA,2013,6,15-jun-13,C0571,TELEVISION INTERNACIONAL,269029,145,,,269174
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",G004,GRUPO TELEVISA,2013,7,15-jul-13,C0571,TELEVISION INTERNACIONAL,272429,144,,,272573
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",G004,GRUPO TELEVISA,2013,8,15AUG2013,C0571,TELEVISION INTERNACIONAL,277067,143,,,277210
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",G004,GRUPO TELEVISA,2013,9,15-sep-13,C0571,TELEVISION INTERNACIONAL,278943,142,,,279085
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",G004,GRUPO TELEVISA,2013,10,15-oct-13,C0571,TELEVISION INTERNACIONAL,284789,141,,,284930
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",G004,GRUPO TELEVISA,2013,11,15-nov-13,C0571,TELEVISION INTERNACIONAL,288459,140,,,288599
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",G004,GRUPO TELEVISA,2013,12,15DEC2013,C0571,TELEVISION INTERNACIONAL,269633,139,,,269772
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",G004,GRUPO TELEVISA,2014,1,15JAN2014,C0571,TELEVISION INTERNACIONAL,272955,138,,,273093
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",G004,GRUPO TELEVISA,2014,2,15-feb-14,C0571,TELEVISION INTERNACIONAL,275377,137,,,275514
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",G004,GRUPO TELEVISA,2014,3,15-mar-14,C0571,TELEVISION INTERNACIONAL,282920,136,,,283056
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",G004,GRUPO TELEVISA,2014,4,15APR2014,C0571,TELEVISION INTERNACIONAL,282721,135,,,282856
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",G004,GRUPO TELEVISA,2014,5,15-may-14,C0571,TELEVISION INTERNACIONAL,280008,134,,,280142
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",G004,GRUPO TELEVISA,2014,6,15-jun-14,C0571,TELEVISION INTERNACIONAL,276218,133,,,276351
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",G004,GRUPO TELEVISA,2014,7,15-jul-14,C0571,TELEVISION INTERNACIONAL,276921,132,,,277053
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",G004,GRUPO TELEVISA,2014,8,15AUG2014,C0571,TELEVISION INTERNACIONAL,277960,131,,,278091
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",G004,GRUPO TELEVISA,2014,9,15-sep-14,C0571,TELEVISION INTERNACIONAL,277992,130,,,278122
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",G004,GRUPO TELEVISA,2014,10,15-oct-14,C0571,TELEVISION INTERNACIONAL,282321,129,,,282450
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",G004,GRUPO TELEVISA,2014,11,15-nov-14,C0571,TELEVISION INTERNACIONAL,285091,128,,,285219
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",G004,GRUPO TELEVISA,2014,12,15DEC2014,C0571,TELEVISION INTERNACIONAL,284869,128,,,284997
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",G004,GRUPO TELEVISA,2015,1,15JAN2015,C0571,TELEVISION INTERNACIONAL,289552,127,,,289679
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",G004,GRUPO TELEVISA,2015,2,15-feb-15,C0571,TELEVISION INTERNACIONAL,290519,126,,,290645
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",G004,GRUPO TELEVISA,2015,3,15-mar-15,C0571,TELEVISION INTERNACIONAL,294523,125,,,294648
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",G004,GRUPO TELEVISA,2015,4,15APR2015,C0571,TELEVISION INTERNACIONAL,297955,124,,,298079
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",G004,GRUPO TELEVISA,2015,5,15-may-15,C0571,TELEVISION INTERNACIONAL,302919,124,,,303043
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",G004,GRUPO TELEVISA,2015,6,15-jun-15,C0571,TELEVISION INTERNACIONAL,305177,123,,,305300
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",G004,GRUPO TELEVISA,2015,7,15-jul-15,C0571,TELEVISION INTERNACIONAL,337474,221,,,337695
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",G004,GRUPO TELEVISA,2015,8,15AUG2015,C0571,TELEVISION INTERNACIONAL,339001,222,,,339223
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",G004,GRUPO TELEVISA,2015,9,15-sep-15,C0571,TELEVISION INTERNACIONAL,345689,224,,,345913
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",G004,GRUPO TELEVISA,2015,10,15-oct-15,C0571,TELEVISION INTERNACIONAL,356013,484,,,356497
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",G004,GRUPO TELEVISA,2015,11,15-nov-15,C0571,TELEVISION INTERNACIONAL,363158,504,,,363662
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",G004,GRUPO TELEVISA,2015,12,15DEC2015,C0571,TELEVISION INTERNACIONAL,365971,616,,,366587
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",G004,GRUPO TELEVISA,2016,1,15JAN2016,C0571,TELEVISION INTERNACIONAL,361310,461,,,361771
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",G004,GRUPO TELEVISA,2016,2,15-feb-16,C0571,TELEVISION INTERNACIONAL,359927,459,,,360386
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",G004,GRUPO TELEVISA,2016,3,15-mar-16,C0571,TELEVISION INTERNACIONAL,358628,455,,,359083
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",G004,GRUPO TELEVISA,2016,4,15APR2016,C0571,TELEVISION INTERNACIONAL,357243,451,,,357694
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",G004,GRUPO TELEVISA,2016,5,15-may-16,C0571,TELEVISION INTERNACIONAL,355901,419,,,356320
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",G004,GRUPO TELEVISA,2016,6,15-jun-16,C0571,TELEVISION INTERNACIONAL,354516,411,,,354927
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",G004,GRUPO TELEVISA,2016,7,15-jul-16,C0571,TELEVISION INTERNACIONAL,353174,2207,,,355381
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",G004,GRUPO TELEVISA,2016,8,15AUG2016,C0571,TELEVISION INTERNACIONAL,351790,2186,,,353976
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",G004,GRUPO TELEVISA,2016,9,15-sep-16,C0571,TELEVISION INTERNACIONAL,350405,2181,,,352586
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",G004,GRUPO TELEVISA,2016,10,15-oct-16,C0571,TELEVISION INTERNACIONAL,349072,2170,,,351242
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",G004,GRUPO TELEVISA,2016,11,15-nov-16,C0571,TELEVISION INTERNACIONAL,347683,2158,,,349841
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",G004,GRUPO TELEVISA,2016,12,15DEC2016,C0571,TELEVISION INTERNACIONAL,346350,2147,,,348497
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",G004,GRUPO TELEVISA,2017,1,15JAN2017,C0571,TELEVISION INTERNACIONAL,347733,2430,,,350163
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",G004,GRUPO TELEVISA,2017,2,15-feb-17,C0571,TELEVISION INTERNACIONAL,343701,2414,,,346115
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",G004,GRUPO TELEVISA,2017,3,15-mar-17,C0571,TELEVISION INTERNACIONAL,341294,2389,,,343683
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",G004,GRUPO TELEVISA,2017,4,15APR2017,C0571,TELEVISION INTERNACIONAL,339588,2354,,,341942
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",G004,GRUPO TELEVISA,2017,5,15-may-17,C0571,TELEVISION INTERNACIONAL,338574,2326,,,340900
100692,"TELEVISION INTERNACIONAL, S.A. DE C.V.",G004,GRUPO TELEVISA,2017,6,15-jun-17,C0571,TELEVISION INTERNACIONAL,338245,2273,,,340518
